,assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
89,3,73,73,Jonathan Quick,0,164,2.27248,Quick,27,5.0,10,8471734,3,0.9159800000000001,1788,20152016,L,1952,5,LAK,,259804,41
90,1,72,71,Ben Bishop,0,141,2.0302,Bishop,23,4.0,4,8471750,1,0.92839,1828,20152016,L,1969,8,TBL,,250024,43
91,0,89,89,Martin Jones,0,196,2.23609,Jones,33,4.0,0,8474889,0,0.9189400000000001,2222,20152016,L,2418,9,SJS,,315550,51
92,2,78,78,Braden Holtby,0,162,2.12565,Holtby,15,7.0,6,8474651,2,0.92517,2003,20152016,L,2165,5,WSH,,274363,54
0,0,3,1,Ivan Prosvetov,0,9,4.15331,Prosvetov,1,0.0,0,8481031,0,0.82352,42,20202021,L,51,0,ARI,,7801,0
1,0,1,0,Veini Vehvilainen,0,1,5.625,Vehvilainen,0,0.0,0,8481001,0,0.75,3,20202021,L,4,0,CBJ,,640,0
2,0,1,0,Logan Thompson,0,0,0.0,Thompson,0,0.0,0,8480313,0,1.0,2,20202021,R,2,0,VGK,,495,0
3,0,1,0,Kasimir Kaskisuo,0,0,0.0,Kaskisuo,0,0.0,0,8479288,0,1.0,3,20202021,L,3,0,NSH,,922,0
4,0,1,0,Artyom Zagidulin,0,2,4.2528,Zagidulin,0,0.0,0,8481501,0,0.81818,9,20202021,L,11,0,CGY,,1693,0
5,0,3,2,Alexei Melnichuk,0,11,5.05424,Melnichuk,1,1.0,0,8482246,0,0.8641900000000001,70,20202021,L,81,0,SJS,,7835,0
6,0,1,1,Louis Domingue,0,3,3.11958,Domingue,1,0.0,0,8475839,0,0.8695600000000001,20,20202021,R,23,0,CGY,,3462,0
7,0,1,1,Maxime Lagace,0,0,0.0,Lagace,0,0.0,0,8476509,0,1.0,29,20202021,L,29,1,PIT,,3600,1
8,0,7,5,Aaron Dell,0,22,4.13577,Dell,5,0.0,0,8477180,0,0.8571400000000001,132,20202021,L,154,0,NJD,,19150,1
9,0,2,2,Christopher Gibson,0,5,2.65565,Gibson,1,0.0,0,8476444,0,0.875,35,20202021,L,40,0,TBL,,6778,1
10,0,2,2,Troy Grosenick,0,6,3.0,Grosenick,1,0.0,0,8477234,0,0.9220700000000001,71,20202021,L,77,0,LAK,,7200,1
11,0,1,1,Oscar Dansk,0,4,3.90773,Dansk,0,0.0,0,8476861,0,0.86206,25,20202021,L,29,0,VGK,,3685,1
12,0,4,4,Ukko-Pekka Luukkonen,0,14,3.87632,Luukkonen,3,0.0,0,8480045,0,0.9060400000000001,135,20202021,L,149,0,BUF,,13002,1
13,0,13,12,Carter Hutton,0,39,3.46812,Hutton,10,1.0,0,8475622,0,0.88563,302,20202021,L,341,0,BUF,,40483,1
14,0,2,2,Matiss Kivlenieks,0,7,3.40494,Kivlenieks,1,0.0,0,8480162,0,0.9014000000000001,64,20202021,L,71,0,CBJ,,7401,1
15,0,8,6,Joey Daccord,0,22,3.27245,Daccord,3,1.0,0,8478916,0,0.89719,192,20202021,L,214,0,OTT,,24202,1
16,0,1,1,Eric Comrie,0,3,3.0,Comrie,0,0.0,0,8477480,0,0.9090900000000001,30,20202021,L,33,0,NJD,,3600,1
17,0,6,5,Alex Lyon,0,18,3.33179,Lyon,3,1.0,0,8479312,0,0.8934900000000001,151,20202021,L,169,0,PHI,,19449,1
18,0,1,1,Stuart Skinner,0,5,5.02652,Skinner,0,0.0,0,8479973,0,0.8684200000000001,33,20202021,L,38,0,EDM,,3581,1
19,0,6,5,Collin Delia,0,20,3.5876200000000003,Delia,3,1.0,0,8480420,0,0.9024300000000001,185,20202021,L,205,0,CHI,,20069,1
20,0,4,4,Cayden Primeau,0,14,4.16047,Primeau,2,1.0,0,8480051,0,0.8494600000000001,79,20202021,L,93,0,MTL,,12114,1
21,0,5,5,Hunter Miska,0,18,4.15704,Miska,1,2.0,0,8480112,0,0.8378300000000001,93,20202021,L,111,0,COL,,15588,1
22,1,13,10,Dustin Tokarski,0,43,3.5369900000000003,Tokarski,8,2.0,0,8474682,1,0.9038,404,20202021,L,447,0,BUF,,43766,2
23,0,5,5,Dan Vladar,0,17,3.39924,Vladar,2,1.0,0,8478435,0,0.8859,132,20202021,L,149,0,BOS,,18004,2
24,0,6,4,Calvin Pickard,0,16,3.16292,Pickard,1,1.0,0,8475717,0,0.8740100000000001,111,20202021,L,127,0,DET,,18211,2
25,0,4,4,Michael Houser,0,14,3.45631,Houser,2,0.0,0,8475920,0,0.9007000000000001,127,20202021,L,141,0,BUF,,14582,2
26,0,6,3,Craig Anderson,0,11,2.34959,Anderson,2,0.0,0,8467950,0,0.92198,130,20202021,L,141,0,WSH,,16854,3
27,0,9,7,Keith Kinkaid,0,21,2.59321,Kinkaid,2,1.0,0,8476234,0,0.89756,184,20202021,L,205,1,NYR,,29153,3
28,0,10,7,Josef Korenar,0,26,3.1718,Korenar,5,0.0,0,8480373,0,0.89922,232,20202021,L,258,0,SJS,,29510,3
29,0,8,8,Anton Forsberg,0,24,3.21034,Forsberg,4,1.0,0,8476341,0,0.9090900000000001,240,20202021,L,264,0,OTT,,26913,3
30,0,16,15,Scott Wedgewood,0,46,3.10799,Wedgewood,8,3.0,0,8475809,0,0.89956,412,20202021,L,458,2,NJD,,53282,3
31,1,8,7,Anthony Stolarz,0,17,2.19685,Stolarz,3,0.0,0,8476932,1,0.9260800000000001,213,20202021,L,230,1,ANA,,27858,4
32,0,14,10,Marcus Hogberg,0,40,3.73919,Hogberg,7,0.0,0,8477405,0,0.87577,282,20202021,L,322,0,OTT,,38511,4
33,0,16,14,Ryan Miller,0,51,3.5135300000000003,Miller,8,2.0,0,8468011,0,0.8819400000000001,381,20202021,L,432,0,ANA,,52255,4
34,0,8,8,Michael Hutchinson,0,17,2.41782,Hutchinson,2,1.0,0,8474636,0,0.9194300000000001,194,20202021,R,211,1,TOR,,25312,4
35,0,12,12,Curtis McElhinney,0,37,3.0862600000000002,McElhinney,6,2.0,2,8470147,0,0.875,259,20202021,L,296,1,TBL,,43159,4
36,0,12,11,Antti Raanta,0,38,3.3587,Raanta,5,2.0,0,8477293,0,0.9052300000000001,363,20202021,L,401,0,ARI,,40730,5
37,0,9,7,Filip Gustavsson,0,17,2.163,Gustavsson,1,2.0,0,8479406,0,0.9330700000000001,237,20202021,L,254,0,OTT,,28294,5
38,0,15,13,Jonas Johansson,0,39,2.86472,Johansson,6,2.0,0,8477992,0,0.89736,341,20202021,L,380,1,"BUF,COL",,49010,5
39,0,19,15,David Rittich,0,46,2.85783,Rittich,8,2.0,0,8479496,0,0.9006400000000001,417,20202021,L,463,1,"CGY,TOR",,57946,5
40,0,6,5,Spencer Knight,0,12,2.22749,Knight,1,0.0,0,8481519,0,0.9245200000000001,147,20202021,L,159,0,FLA,,19394,5
41,0,14,11,Laurent Brossoit,0,30,2.41897,Brossoit,6,0.0,0,8476316,0,0.9184700000000001,338,20202021,L,368,1,WPG,,44647,6
42,0,16,14,Malcolm Subban,0,47,3.19987,Subban,8,1.0,0,8476876,0,0.9002100000000001,424,20202021,L,471,2,CHI,,52877,6
43,0,22,18,Devan Dubnyk,0,63,3.19697,Dubnyk,11,2.0,2,8471227,0,0.89534,539,20202021,L,602,1,"SJS,COL",,70942,6
44,0,11,10,Jeremy Swayman,0,16,1.54767,Swayman,4,0.0,0,8480280,0,0.9416,258,20202021,L,274,2,BOS,,37217,7
45,1,21,21,Braden Holtby,0,77,3.66526,Holtby,11,3.0,0,8474651,1,0.8892,618,20202021,L,695,0,VAN,,75629,7
46,0,14,14,Petr Mrazek,0,31,2.34207,Mrazek,3,3.0,0,8475852,0,0.91412,330,20202021,L,361,3,CAR,,47650,7
47,0,34,29,Thomas Greiss,0,79,2.70062,Greiss,15,8.0,2,8471306,0,0.91163,815,20202021,L,894,2,DET,,105309,8
48,1,28,23,Elvis Merzlikins,0,69,2.76586,Merzlikins,12,5.0,0,8478007,1,0.9163600000000001,756,20202021,L,825,2,CBJ,,89809,8
49,1,19,18,Alexandar Georgiev,0,44,2.7106500000000002,Georgiev,7,2.0,0,8480382,1,0.9053700000000001,421,20202021,L,465,2,NYR,,58436,8
50,1,33,31,Joonas Korpisalo,0,96,3.29626,Korpisalo,13,7.0,2,8476914,1,0.8938,808,20202021,L,904,0,CBJ,,104846,9
51,0,35,35,John Gibson,0,101,2.98448,Gibson,19,7.0,2,8476434,0,0.90307,941,20202021,L,1042,3,ANA,,121830,9
52,0,20,20,Linus Ullmark,0,49,2.63185,Ullmark,6,3.0,0,8476999,0,0.9170800000000001,542,20202021,L,591,0,BUF,,67025,9
53,1,35,32,Cal Petersen,0,97,2.88711,Petersen,18,5.0,0,8477361,1,0.91141,998,20202021,R,1095,0,LAK,,120951,9
54,0,19,17,Adin Hill,0,46,2.74381,Hill,9,1.0,0,8478499,0,0.9132,484,20202021,L,530,2,ARI,,60354,9
55,0,17,15,Ville Husso,0,49,3.205,Husso,6,1.0,4,8478024,0,0.8934700000000001,411,20202021,L,460,1,STL,,55039,9
56,0,24,23,Jonathan Bernier,0,65,2.98518,Bernier,11,1.0,0,8473541,0,0.9141300000000001,692,20202021,L,757,0,DET,,78387,9
57,0,19,17,Jaroslav Halak,0,46,2.53207,Halak,6,4.0,0,8470860,0,0.90456,436,20202021,L,482,2,BOS,,65401,9
58,0,27,25,Carter Hart,0,89,3.66678,Hart,11,5.0,2,8479394,0,0.8765600000000001,632,20202021,L,721,1,PHI,,87379,9
59,1,27,25,Matt Murray,0,79,3.37562,Murray,13,1.0,2,8476899,1,0.89295,659,20202021,L,738,2,OTT,,84251,10
60,0,27,27,Darcy Kuemper,0,66,2.56042,Kuemper,11,3.0,4,8475311,0,0.9070400000000001,644,20202021,L,710,2,ARI,,92797,10
61,1,24,21,Pekka Rinne,0,62,2.83864,Rinne,12,1.0,0,8471469,1,0.9066200000000001,602,20202021,L,664,2,NSH,,78629,10
62,1,29,24,Jake Oettinger,0,63,2.35641,Oettinger,8,7.0,4,8479979,1,0.9112600000000001,647,20202021,L,710,1,DAL,,96248,11
63,0,29,27,Jake Allen,0,76,2.6782500000000002,Allen,12,5.0,2,8474596,0,0.90697,741,20202021,L,817,0,MTL,,102156,11
64,0,22,22,Jonathan Quick,0,58,2.85522,Quick,9,2.0,0,8471734,0,0.8975200000000001,508,20202021,L,566,2,LAK,,73129,11
65,1,20,17,Casey DeSmith,0,48,2.54345,DeSmith,7,0.0,0,8479193,1,0.9116000000000001,495,20202021,L,543,2,PIT,,67939,11
66,2,32,32,Anton Khudobin,0,76,2.54093,Khudobin,11,7.0,2,8471418,2,0.9048800000000001,723,20202021,L,799,3,DAL,,107677,12
67,1,22,21,Ilya Samsonov,0,59,2.73626,Samsonov,7,1.0,0,8478492,1,0.9013300000000001,539,20202021,L,598,2,WSH,,77624,13
68,1,24,23,Frederik Andersen,0,70,2.9575,Andersen,8,3.0,0,8475883,1,0.8952,598,20202021,L,668,0,TOR,,85207,13
69,2,26,25,Mikko Koskinen,0,76,3.17184,Koskinen,13,0.0,0,8475156,2,0.8994700000000001,680,20202021,L,756,0,EDM,,86259,13
70,2,26,25,Chris Driedger,0,55,2.21278,Driedger,7,3.0,0,8476904,2,0.9216500000000001,647,20202021,L,702,3,FLA,,89480,14
71,0,35,35,Mackenzie Blackwood,0,106,3.04216,Blackwood,17,4.0,0,8478406,0,0.9019400000000001,975,20202021,L,1081,1,NJD,,125437,14
72,1,22,22,Robin Lehner,0,55,2.46679,Lehner,6,2.0,0,8475215,1,0.90863,547,20202021,L,602,1,VGK,,80266,14
73,0,34,34,Martin Jones,0,102,3.2755,Jones,13,4.0,0,8474889,0,0.8959100000000001,878,20202021,L,980,1,SJS,,112105,15
74,0,22,21,James Reimer,0,59,2.65945,Reimer,5,2.0,0,8473503,0,0.9059,568,20202021,L,627,0,CAR,,79866,15
75,1,30,26,Brian Elliott,0,82,3.06024,Elliott,9,2.0,0,8470880,1,0.8888800000000001,656,20202021,L,738,2,PHI,,96463,15
76,0,24,23,Kaapo Kahkonen,0,68,2.8844700000000003,Kahkonen,8,0.0,2,8478039,0,0.90173,624,20202021,L,692,2,MIN,,84868,16
77,0,35,35,Thatcher Demko,0,99,2.84646,Demko,18,1.0,0,8477967,0,0.9149400000000001,1065,20202021,L,1164,1,VAN,,125208,16
78,0,35,31,Igor Shesterkin,0,83,2.6224,Shesterkin,14,3.0,0,8478048,0,0.9159,904,20202021,L,987,2,NYR,,113941,16
79,2,37,37,Kevin Lankinen,0,109,3.00715,Lankinen,14,5.0,2,8480947,2,0.90946,1095,20202021,L,1204,2,CHI,,130489,17
80,0,29,26,Ilya Sorokin,0,64,2.31499,Sorokin,7,3.0,2,8478009,0,0.91929,729,20202021,L,793,3,NYI,,99525,17
81,1,46,45,Jordan Binnington,0,122,2.72978,Binnington,18,8.0,2,8476412,1,0.90888,1217,20202021,L,1339,0,STL,,160892,18
82,1,32,32,Alex Nedeljkovic,0,66,1.9804400000000002,Nedeljkovic,10,3.0,2,8477968,1,0.92849,857,20202021,L,923,4,CAR,,119973,19
83,0,29,29,Jack Campbell,0,59,2.06383,Campbell,7,2.0,0,8475789,0,0.9245500000000001,723,20202021,L,782,3,TOR,,102915,20
84,0,34,32,Sergei Bobrovsky,0,98,3.04807,Bobrovsky,10,2.0,0,8475683,0,0.9018,900,20202021,L,998,0,FLA,,115745,20
85,2,36,34,Mike Smith,0,83,2.32021,Smith,10,2.0,6,8469608,2,0.9214700000000001,974,20202021,L,1057,3,EDM,,128781,21
86,2,35,35,Tuukka Rask,0,80,2.30294,Rask,9,2.0,0,8471695,2,0.91534,865,20202021,L,945,2,BOS,,125057,21
87,0,38,37,Vitek Vanecek,0,96,2.70594,Vanecek,10,4.0,0,8477970,0,0.90724,939,20202021,L,1035,2,WSH,,127719,21
88,0,40,40,Cam Talbot,0,103,2.59893,Talbot,12,5.0,0,8475660,0,0.9162600000000001,1127,20202021,L,1230,4,MIN,,142674,22
89,0,43,43,Jacob Markstrom,0,111,2.67692,Markstrom,19,2.0,2,8474593,0,0.90439,1050,20202021,L,1161,3,CGY,,149276,22
90,1,42,41,Juuse Saros,0,98,2.36714,Saros,15,1.0,2,8477424,1,0.9260300000000001,1227,20202021,L,1325,3,NSH,,149040,23
91,0,47,47,Carey Price,0,116,2.46774,Price,16,5.0,0,8471679,0,0.9129100000000001,1216,20202021,L,1332,2,MTL,,169223,25
92,1,50,49,Semyon Varlamov,0,106,2.18229,Varlamov,18,4.0,2,8473575,1,0.9272400000000001,1351,20202021,L,1457,7,NYI,,174862,26
93,4,45,44,Tristan Jarry,0,121,2.8124000000000002,Jarry,13,3.0,8,8477465,4,0.9059800000000001,1166,20202021,L,1287,2,PIT,,154885,27
94,0,53,53,Connor Hellebuyck,0,132,2.52183,Hellebuyck,21,3.0,0,8476945,0,0.91871,1492,20202021,L,1624,5,WPG,,188434,28
95,2,52,52,Marc-Andre Fleury,0,104,2.00034,Fleury,17,0.0,2,8470594,2,0.9252800000000001,1288,20202021,L,1392,7,VGK,,187168,35
96,3,50,49,Philipp Grubauer,0,103,2.08448,Grubauer,13,1.0,0,8475831,3,0.9204,1191,20202021,L,1294,7,COL,,177886,36
97,4,65,65,Andrei Vasilevskiy,0,137,2.1006,Vasilevskiy,17,1.0,0,8476883,4,0.9292300000000001,1799,20202021,L,1936,10,TBL,,234790,47
0,0,1,0,Kenneth Appleby,0,2,6.0,Appleby,0,0.0,0,8478965,0,0.75,6,20232024,L,8,0,NYI,,1200,0
1,0,1,1,Jesper Wallstedt,0,7,7.0,Wallstedt,1,0.0,0,8482661,0,0.7941100000000001,27,20232024,L,34,0,MIN,,3600,0
2,0,1,0,Yaniv Perets,0,0,0.0,Perets,0,0.0,0,8484293,0,1.0,1,20232024,L,1,0,CAR,,766,0
3,0,1,1,Michael Hutchinson,0,3,3.11418,Hutchinson,1,0.0,0,8474636,0,0.91666,33,20232024,R,36,0,DET,,3468,0
4,0,2,1,Magnus Chrona,0,8,9.504950000000001,Chrona,1,0.0,0,8480992,0,0.72413,21,20232024,L,29,0,SJS,,3030,0
5,0,5,4,Dustin Wolf,0,16,3.46091,Wolf,2,1.0,0,8481692,0,0.8926100000000001,133,20232024,L,149,0,CGY,,16643,1
6,0,1,1,Justus Annunen,0,4,4.0,Annunen,0,0.0,0,8481020,0,0.9,36,20232024,L,40,0,COL,,3600,1
7,0,2,2,Chris Driedger,0,5,2.5087099999999998,Driedger,1,0.0,0,8476904,0,0.91666,55,20232024,L,60,0,SEA,,7175,1
8,0,2,1,Yaroslav Askarov,0,2,1.4693800000000001,Askarov,0,0.0,0,8482137,0,0.9428500000000001,33,20232024,R,35,0,NSH,,4900,1
9,0,7,7,Eric Comrie,0,23,4.01123,Comrie,5,0.0,0,8477480,0,0.86309,145,20232024,L,168,0,BUF,,20642,1
10,0,2,2,Mads Sogaard,0,9,4.5711,Sogaard,1,0.0,0,8481544,0,0.84482,49,20232024,L,58,0,OTT,,7088,1
11,0,3,1,Magnus Hellberg,0,5,2.50243,Hellberg,0,0.0,0,8476433,0,0.9218700000000001,59,20232024,L,64,0,PIT,,7193,1
12,0,5,5,Jack Campbell,0,20,4.49803,Campbell,4,0.0,0,8475789,0,0.8726100000000001,137,20232024,L,157,0,EDM,,16007,1
13,0,2,2,Jet Greaves,0,5,2.52242,Greaves,1,0.0,0,8482982,0,0.9342100000000001,71,20232024,L,76,0,CBJ,,7136,1
14,0,3,3,Matt Tomkins,0,10,3.40425,Tomkins,2,0.0,0,8477035,0,0.8888800000000001,80,20232024,L,90,0,TBL,,10575,1
15,0,5,4,Jiri Patera,0,16,3.74853,Patera,3,0.0,0,8480238,0,0.9006200000000001,145,20232024,L,161,0,VGK,,15366,1
16,0,1,1,Matt Murray,0,0,0.0,Murray,0,0.0,0,8483575,0,1.0,23,20232024,L,23,1,DAL,,3600,1
17,0,2,2,Cal Petersen,0,7,3.5,Petersen,1,0.0,0,8477361,0,0.8955200000000001,60,20232024,R,67,0,PHI,,7200,1
18,0,1,1,Louis Domingue,0,1,1.0,Domingue,0,0.0,0,8475839,0,0.9615300000000001,25,20232024,R,26,0,NYR,,3600,1
19,0,20,18,Arvid Soderblom,0,73,4.06609,Soderblom,15,1.0,0,8482821,0,0.8743400000000001,501,20232024,L,573,0,CHI,,64632,2
20,0,8,8,Daniil Tarasov,0,33,4.08626,Tarasov,4,2.0,0,8480193,0,0.8754700000000001,232,20232024,L,265,0,CBJ,,29073,2
21,0,4,4,Hunter Shepard,0,13,3.18584,Shepard,1,1.0,0,8482411,0,0.8943000000000001,110,20232024,L,123,0,WSH,,14690,2
22,1,7,7,Nico Daws,0,22,3.18802,Daws,4,0.0,0,8482076,1,0.9030800000000001,205,20232024,L,227,0,NJD,,24843,3
23,0,6,6,Frederik Andersen,0,15,2.86548,Andersen,1,0.0,0,8475883,0,0.89436,127,20232024,L,142,0,CAR,,18845,4
24,0,14,11,James Reimer,0,40,3.22205,Reimer,6,2.0,4,8473503,0,0.8944500000000001,339,20232024,L,379,1,DET,,44692,4
25,0,11,8,Ivan Prosvetov,0,26,3.15672,Prosvetov,3,1.0,0,8481031,0,0.8951600000000001,222,20232024,L,248,0,COL,,29651,4
26,0,7,6,Calvin Pickard,0,18,2.68712,Pickard,2,0.0,2,8475717,0,0.9027000000000001,167,20232024,L,185,0,EDM,,24115,4
27,0,8,8,Pheonix Copley,0,23,3.16308,Copley,1,2.0,0,8477831,0,0.8700500000000001,154,20232024,L,177,1,LAK,,26177,4
28,2,11,10,Cayden Primeau,0,35,3.35758,Primeau,5,1.0,2,8480051,2,0.8988400000000001,311,20232024,L,346,0,MTL,,37527,4
29,0,8,7,David Rittich,0,13,1.75886,Rittich,1,2.0,0,8479496,0,0.9301,173,20232024,L,186,0,LAK,,26608,4
30,0,14,11,Spencer Martin,0,45,3.51921,Martin,8,1.0,0,8477484,0,0.88943,362,20232024,L,407,0,"CBJ,CAR",,46033,4
31,1,16,16,Jake Allen,0,53,3.46185,Allen,9,2.0,2,8474596,1,0.9001800000000001,478,20232024,L,531,0,MTL,,55115,5
32,2,15,13,Akira Schmid,0,41,3.25597,Schmid,7,1.0,2,8481033,2,0.89295,342,20232024,L,383,0,NJD,,45332,5
33,1,17,17,Philipp Grubauer,0,50,3.25367,Grubauer,9,1.0,4,8475831,1,0.8842500000000001,382,20232024,L,432,0,SEA,,55322,5
34,0,14,13,Semyon Varlamov,0,35,2.7790600000000003,Varlamov,4,2.0,0,8473575,0,0.9178400000000001,391,20232024,L,426,2,NYI,,45339,6
35,0,13,9,Kevin Lankinen,0,34,3.12292,Lankinen,3,0.0,0,8480947,0,0.8982,300,20232024,L,334,0,NSH,,39194,6
36,1,22,19,Kaapo Kahkonen,0,67,3.56177,Kahkonen,13,1.0,4,8478039,1,0.90161,614,20232024,L,681,0,SJS,,67719,6
37,1,20,18,Karel Vejmelka,0,63,3.46561,Vejmelka,11,2.0,0,8478872,1,0.8957200000000001,524,20232024,R,585,1,ARI,,65443,6
38,0,12,12,Laurent Brossoit,0,25,2.07201,Brossoit,3,2.0,0,8476316,0,0.9264700000000001,315,20232024,L,340,0,WPG,,43436,7
39,0,21,18,Lukas Dostal,0,67,3.5763,Dostal,11,1.0,4,8480843,0,0.8997,601,20232024,L,668,0,ANA,,67444,7
40,0,14,12,Anthony Stolarz,0,27,2.12324,Stolarz,4,2.0,2,8476932,0,0.91666,297,20232024,L,324,0,FLA,,45779,7
41,1,16,15,Anton Forsberg,0,46,3.34586,Forsberg,8,0.0,0,8476341,1,0.8886100000000001,367,20232024,L,413,1,OTT,,49494,7
42,0,18,18,Ilya Samsonov,0,56,3.44715,Samsonov,3,6.0,0,8478492,0,0.8752700000000001,393,20232024,L,449,2,TOR,,58483,7
43,0,15,14,Casey DeSmith,0,38,2.64926,DeSmith,3,4.0,0,8479193,0,0.9114800000000001,381,20232024,L,418,1,VAN,,51637,7
44,0,16,16,Dan Vladar,0,51,3.27156,Vladar,7,2.0,0,8478435,0,0.8879100000000001,404,20232024,L,455,0,CGY,,56120,7
45,0,31,28,Mackenzie Blackwood,0,103,3.63162,Blackwood,17,3.0,2,8478406,0,0.89553,883,20232024,L,986,0,SJS,,102103,7
46,0,17,15,Joel Hofer,0,42,2.88467,Hofer,8,0.0,2,8480981,0,0.9092800000000001,421,20232024,L,463,1,STL,,52415,8
47,0,15,13,Joseph Woll,0,41,2.79582,Woll,5,1.0,0,8479361,0,0.91632,449,20232024,L,490,0,TOR,,52793,8
48,0,15,13,Alex Nedeljkovic,0,37,2.65889,Nedeljkovic,3,2.0,0,8477968,0,0.9164700000000001,406,20232024,L,443,1,PIT,,50096,8
49,0,23,20,Marc-Andre Fleury,0,63,2.94771,Fleury,9,3.0,2,8470594,0,0.8970500000000001,549,20232024,L,612,1,MIN,,76941,8
50,0,26,26,Elvis Merzlikins,0,80,3.28654,Merzlikins,10,6.0,4,8478007,0,0.9030300000000001,745,20232024,L,825,0,CBJ,,87630,8
51,0,20,19,Charlie Lindgren,0,47,2.46341,Lindgren,6,3.0,0,8479292,0,0.9195200000000001,537,20232024,R,584,2,WSH,,68685,9
52,0,30,29,John Gibson,0,85,3.05581,Gibson,19,0.0,0,8476434,0,0.8997600000000001,763,20232024,L,848,0,ANA,,100137,9
53,1,18,17,Ville Husso,0,59,3.52548,Husso,5,2.0,0,8478024,1,0.89253,490,20232024,L,549,0,DET,,60247,9
54,0,17,15,Martin Jones,0,41,2.6441600000000003,Jones,6,1.0,0,8474889,0,0.9106700000000001,418,20232024,L,459,2,TOR,,55821,9
55,0,16,15,Jonathan Quick,0,38,2.4599,Quick,4,2.0,4,8471734,0,0.9130400000000001,399,20232024,L,437,2,NYR,,55612,9
56,0,20,19,Devon Levi,0,62,3.30285,Levi,7,2.0,0,8482221,0,0.89141,509,20232024,L,571,0,BUF,,67578,9
57,1,22,21,Sam Montembeault,0,68,3.10809,Montembeault,7,4.0,0,8478470,1,0.90285,632,20232024,L,700,0,MTL,,78762,10
58,0,21,18,Antti Raanta,0,60,3.19933,Raanta,7,2.0,0,8477293,0,0.8660700000000001,388,20232024,L,448,1,CAR,,67514,10
59,1,29,26,Joonas Korpisalo,0,94,3.46518,Korpisalo,15,1.0,0,8476914,1,0.8888800000000001,752,20232024,L,846,0,OTT,,97657,10
60,0,22,21,Jonas Johansson,0,71,3.3352,Johansson,6,5.0,0,8477992,0,0.89387,598,20232024,L,669,2,TBL,,76637,10
61,1,24,23,Darcy Kuemper,0,75,3.20977,Kuemper,11,2.0,0,8475311,1,0.8920800000000001,620,20232024,L,695,1,WSH,,84118,11
62,1,18,18,Alex Lyon,0,45,2.66908,Lyon,6,1.0,0,8479312,1,0.9192100000000001,512,20232024,L,557,1,DET,,60695,11
63,0,25,22,Ukko-Pekka Luukkonen,0,61,2.6324300000000003,Luukkonen,11,2.0,4,8480045,0,0.9079900000000001,602,20232024,L,663,3,BUF,,83421,11
64,0,23,21,Pyotr Kochetkov,0,54,2.57886,Kochetkov,7,3.0,4,8481611,0,0.8998100000000001,485,20232024,L,539,1,CAR,,75382,11
65,1,16,16,Adin Hill,0,29,1.9309,Hill,2,2.0,0,8478499,1,0.9352600000000001,419,20232024,L,448,2,VGK,,54068,11
66,0,31,30,Tristan Jarry,1,72,2.55611,Jarry,14,4.0,2,8477465,1,0.91283,754,20232024,L,826,5,PIT,,101404,12
67,1,26,25,Carter Hart,0,68,2.80377,Hart,9,3.0,0,8479394,1,0.90646,659,20232024,L,727,1,PHI,,87311,12
68,0,32,30,Petr Mrazek,0,90,3.0088,Mrazek,17,1.0,0,8475852,0,0.9072100000000001,880,20232024,L,970,1,CHI,,107684,12
69,0,23,21,Samuel Ersson,0,54,2.43874,Ersson,7,3.0,2,8481035,0,0.9045900000000001,512,20232024,L,566,3,PHI,,79713,12
70,2,27,27,Jacob Markstrom,0,71,2.64442,Markstrom,12,2.0,0,8474593,2,0.91012,719,20232024,L,790,1,CGY,,96656,13
71,0,27,26,Filip Gustavsson,0,82,3.29093,Gustavsson,11,2.0,0,8479406,0,0.8963300000000001,709,20232024,L,791,2,MIN,,89701,13
72,0,22,21,Scott Wedgewood,0,64,2.9820900000000004,Wedgewood,4,4.0,0,8475809,0,0.8990500000000001,570,20232024,L,634,0,DAL,,77261,13
73,0,31,28,Joey Daccord,0,70,2.3224,Daccord,8,8.0,0,8478916,0,0.9224800000000001,833,20232024,L,903,2,SEA,,108508,14
74,0,23,22,Linus Ullmark,0,64,2.81714,Ullmark,6,2.0,0,8476999,0,0.9129800000000001,661,20232024,L,724,0,BOS,,81785,14
75,1,31,30,Cam Talbot,0,77,2.52208,Talbot,12,5.0,2,8475660,1,0.9129900000000001,808,20232024,L,885,2,LAK,,109909,14
76,1,24,24,Andrei Vasilevskiy,0,67,2.84132,Vasilevskiy,10,0.0,2,8476883,1,0.90117,611,20232024,L,678,1,TBL,,84890,14
77,1,35,34,Ilya Sorokin,0,109,3.1677,Sorokin,12,9.0,0,8478009,1,0.9093100000000001,1093,20232024,L,1202,2,NYI,,123875,14
78,0,26,25,Jake Oettinger,0,74,3.00697,Oettinger,9,2.0,2,8479979,0,0.90314,690,20232024,L,764,1,DAL,,88594,14
79,0,26,25,Jeremy Swayman,0,57,2.3107,Swayman,3,7.0,0,8480280,0,0.9233800000000001,687,20232024,L,744,3,BOS,,88804,15
80,1,33,31,Jordan Binnington,0,93,2.97817,Binnington,12,2.0,0,8476412,1,0.9064300000000001,901,20232024,L,994,2,STL,,112418,16
